Dates	XOM	XOM_Position	INTC	INTC_Position
2/2/2006	61.95	156	21.2001	200
2/1/2006	61.95	156	21.55	200
1/31/2006	62.75	156	21.255	200
1/30/2006	63.11	156	21.65	200
1/27/2006	61.29	156	21.67	200
1/26/2006	59.95	156	21.49	200
1/25/2006	60.21	156	21.21	200
1/24/2006	60.96	156	21.28	200
1/23/2006	61.2	156	21.35	200
1/20/2006	60.53	156	21.7599	200
1/19/2006	61.5	156	22.4	200
1/18/2006	60.68	156	22.599	200
1/17/2006	61.54	156	25.52	200
1/13/2006	60.97	156	25.79	200
1/12/2006	59.64	156	25.97	200
1/11/2006	60.27	156	26.14	200
1/10/2006	59.86	156	26.1199	200
1/9/2006	59.4	156	26.47	200
1/6/2006	59.43	156	26.31	200
1/5/2006	58.28	156	26.27	200
1/4/2006	58.57	156	25.9099	200
1/3/2006	58.47	156	25.57	200
12/30/2005	56.17	156	24.96	200
12/29/2005	56.24	156	25.07	200
12/28/2005	56.25	156	25.44	200
12/27/2005	55.87	156	25.46	200
12/23/2005	57.1	156	25.97	200
12/22/2005	57.1	156	25.97	200
12/21/2005	57.6	156	25.88	200
12/20/2005	57.93	156	25.81	200
12/19/2005	57.7	156	25.78	200
12/16/2005	58.06	156	26.38	200
12/15/2005	59.49	156	26.58	200
12/14/2005	59.86	156	26.63	200
12/13/2005	59.06	156	26.72	200
12/12/2005	58.86	156	26.62	200
12/9/2005	58.5	156	26.08	200
12/8/2005	59.42	156	25.7	200
12/7/2005	59.02	156	26.15	200
12/6/2005	59.69	156	26.67	200
12/5/2005	59.51	156	26.9	200
12/2/2005	59.07	156	27.43	200
12/1/2005	59.35	156	27.18	200
11/30/2005	58.03	156	26.68	200
11/29/2005	58.34	156	26.78	200
11/28/2005	58.74	156	26.86	200
11/25/2005	60.11	156	26.81	200
11/23/2005	59.87	156	26.64	200
11/22/2005	59.66	156	26.16	200
11/21/2005	59.37	156	25.25	200
11/18/2005	58.25	156	25.3	200
11/17/2005	57.38	156	25.11	200
11/16/2005	57.18	156	24.87	200
11/15/2005	56.43	156	25.08	200
11/14/2005	56.65	156	25.37	200
11/11/2005	56.52	156	25.13	200
11/10/2005	56.45	156	25.24	200
11/9/2005	57.5	156	24.8	200
11/8/2005	57.37	156	24.55	200
11/7/2005	57.1	156	24.5	200
11/4/2005	57.9	156	23.99	200
11/3/2005	58.57	156	23.89	200
11/2/2005	57.38	156	23.37	200
11/1/2005	56.4	156	22.65	200
10/31/2005	56.14	156	23.5	200
10/28/2005	56.31	156	23.33	200
10/27/2005	55.6	156	22.84	200
10/26/2005	56.2	156	23.07	200
10/25/2005	57.2	156	23.11	200
10/24/2005	56.85	156	23.1	200
10/21/2005	55.37	156	23.15	200
10/20/2005	55.2	156	23.62	200
10/19/2005	57.17	156	23.69	200
10/18/2005	56.3	156	23.72	200
10/17/2005	58.86	156	23.46	200
10/14/2005	58.64	156	23.23	200
10/13/2005	58.16	156	23.2	200
10/12/2005	58.94	156	23.24	200
10/11/2005	59.4	156	23.42	200
10/10/2005	58.5	156	23.42	200
10/7/2005	59.6	156	23.82	200
10/6/2005	58.57	156	23.76	200
10/5/2005	58.95	156	24.07	200
10/4/2005	60.55	156	24.5	200
10/3/2005	62.49	156	24.6	200
9/30/2005	63.54	156	24.65	200
9/29/2005	64.8	156	24.48	200
9/28/2005	64.7	156	23.95	200
9/27/2005	64.62	156	23.83	200
9/26/2005	64.6	156	24.22	200
9/23/2005	63.83	156	24.38	200
9/22/2005	64.98	156	24.56	200
9/21/2005	64.97	156	24.5	200
9/20/2005	64.53	156	24.48	200
9/19/2005	64.63	156	24.68	200
9/16/2005	63.7	156	24.81	200
9/15/2005	62.46	156	24.55	200
9/14/2005	62.47	156	24.49	200
9/13/2005	61.87	156	24.9	200
9/12/2005	62.52	156	24.99	200
9/9/2005	63.2	156	25.25	200
9/8/2005	61.3	156	26.09	200
9/7/2005	61.46	156	25.66	200
9/6/2005	61.06	156	25.7	200
9/2/2005	60.68	156	25.28	200
9/1/2005	61.68	156	25.26	200
8/31/2005	59.9	156	25.72	200
8/30/2005	58.61	156	25.57	200
8/29/2005	58.42	156	25.73	200
8/26/2005	58.41	156	25.41	200
8/25/2005	59.18	156	25.46	200
8/24/2005	58.88	156	25.53	200
8/23/2005	59	156	25.72	200
8/22/2005	59.07	156	26.06	200
8/19/2005	58.82	156	25.65	200
8/18/2005	58.11	156	25.88	200
8/17/2005	58.18	156	26.09	200
8/16/2005	59.07	156	26	200
8/15/2005	60.42	156	26.53	200
8/12/2005	61.05	156	26.31	200
8/11/2005	60.95	156	26.82	200
8/10/2005	59.9	156	26.88	200
8/9/2005	59.46	156	26.9	200
8/8/2005	58.85	156	26.71	200
8/5/2005	58.09	156	26.77	200
8/4/2005	58.52	156	27.01	200
8/3/2005	59	156	27.64	200
8/2/2005	59.81	156	27.56	200
8/1/2005	59.23	156	27.111	200
7/29/2005	58.75	156	27.14	200
7/28/2005	60	156	27.34	200
7/27/2005	59.6	156	27.06	200
7/26/2005	59.6	156	26.89	200
7/25/2005	59.94	156	26.5199	200
7/22/2005	59.5	156	26.75	200
7/21/2005	57.89	156	27.03	200
7/20/2005	59	156	27.44	200
7/19/2005	58.78	156	28.71	200
7/18/2005	58.15	156	28.23	200
7/15/2005	58.16	156	28.3	200
7/14/2005	58.59	156	27.88	200
7/13/2005	59.76	156	27.59	200
7/12/2005	59.89	156	27.75	200
7/11/2005	59.97	156	27.7	200
7/8/2005	59.4	156	27.28	200
7/7/2005	59.52	156	26.56	200
7/6/2005	59.11	156	26.5	200
7/5/2005	60.14	156	26.68	200
7/1/2005	58.31	156	26.21	200
6/30/2005	57.47	156	26.02	200
6/29/2005	58.44	156	26.25	200
6/28/2005	59.09	156	26.33	200
6/27/2005	59.3	156	25.86	200
6/24/2005	58.15	156	26.1	200
6/23/2005	59.02	156	26.77	200
6/22/2005	59.67	156	27.11	200
6/21/2005	59.51	156	27.18	200
6/20/2005	60.85	156	26.9	200
6/17/2005	60.89	156	27.12	200
6/16/2005	60.12	156	27.12	200
6/15/2005	59.25	156	26.94	200
6/14/2005	58.55	156	26.7	200
6/13/2005	58.45	156	27	200
6/10/2005	58.38	156	26.98	200
6/9/2005	58.44	156	27.7	200
6/8/2005	56.73	156	27.1	200
6/7/2005	57.45	156	26.86	200
6/6/2005	57.6	156	27.17	200
6/3/2005	57.15	156	27.33	200
6/2/2005	57.32	156	27.59	200
6/1/2005	57.15	156	27.33	200
5/31/2005	56.2	156	26.96	200
5/27/2005	56.8	156	27.39	200
5/26/2005	56.22	156	27.37	200
5/25/2005	55.68	156	27	200
5/24/2005	55.04	156	26.96	200
5/23/2005	54.75	156	26.5	200
5/20/2005	54.01	156	26.35	200
5/19/2005	54.83	156	26.01	200
5/18/2005	53.65	156	25.93	200
5/17/2005	53.86	156	25.7	200
5/16/2005	53.35	156	25.33	200
5/13/2005	53.7	156	25.12	200
5/12/2005	54.82	156	24.84	200
5/11/2005	57.29	156	24.77	200
5/10/2005	57.23	156	24.67	200
5/9/2005	58.01	156	24.8	200
5/6/2005	57.6	156	24.49	200
5/5/2005	57.8	156	24.26	200
5/4/2005	57.23	156	24.11	200
5/3/2005	56.5	156	23.83	200
5/2/2005	57.74	156	23.55	200
4/29/2005	57.03	156	23.52	200
4/28/2005	56	156	23.19	200
4/27/2005	58.38	156	23.51	200
4/26/2005	59.27	156	23.32	200
4/25/2005	59.96	156	23.41	200
4/22/2005	59.42	156	23.24	200
4/21/2005	59.28	156	23.36	200
4/20/2005	57.14	156	22.66	200
4/19/2005	58.63	156	22.63	200
4/18/2005	57.25	156	22.21	200
4/15/2005	56.19	156	22.12	200
4/14/2005	58.75	156	22.49	200
4/13/2005	59.15	156	22.82	200
4/12/2005	60.43	156	23.22	200
4/11/2005	60.29	156	23.12	200
4/8/2005	60.01	156	23.29	200
4/7/2005	60.85	156	23.41	200
4/6/2005	60.9	156	23.05	200
4/5/2005	60.06	156	23.13	200
4/4/2005	60.65	156	22.93	200
4/1/2005	60.55	156	23.01	200
3/31/2005	59.6	156	23.23	200
3/30/2005	59.24	156	23.49	200
3/29/2005	58.27	156	23.15	200
3/28/2005	58.89	156	23.3	200
3/24/2005	59	156	23.18	200
3/23/2005	60.09	156	23.39	200
3/22/2005	60.9	156	23.02	200
3/21/2005	62.15	156	23.5	200
3/18/2005	62.65	156	23.41	200
3/17/2005	61.49	156	23.41	200
3/16/2005	60.29	156	23.54	200
3/15/2005	60.35	156	23.88	200
3/14/2005	61.28	156	24.27	200
3/11/2005	61.05	156	24.2	200
3/10/2005	60.37	156	24.85	200
3/9/2005	60.79	156	24.84	200
3/8/2005	63.1	156	24.8	200
3/7/2005	63	156	25.11	200
3/4/2005	63.57	156	24.68	200
3/3/2005	63.05	156	24.5	200
3/2/2005	62.68	156	24.52	200
3/1/2005	62.1	156	24.62	200
2/28/2005	63.31	156	23.99	200
2/25/2005	63.26	156	24.09	200
2/24/2005	61.13	156	23.7	200
2/23/2005	59.42	156	23.31	200
2/22/2005	58.25	156	23.76	200
2/18/2005	59.41	156	24.02	200
2/17/2005	58.13	156	23.63	200
2/16/2005	58.48	156	24.14	200
2/15/2005	56.92	156	24.47	200
2/14/2005	56.83	156	24.31	200
2/11/2005	56.11	156	24.17	200
2/10/2005	56.34	156	23.5	200
2/9/2005	55.54	156	23.3	200
2/8/2005	55.78	156	23.41	200
2/7/2005	55.4	156	22.91	200
2/4/2005	55.29	156	23	200
2/3/2005	54.52	156	22.38	200
2/2/2005	53.93	156	22.58	200
2/1/2005	53.27	156	22.6298	200
1/31/2005	51.6	156	22.45	200
1/28/2005	51.27	156	22.24	200
1/27/2005	51.75	156	22.31	200
1/26/2005	51.7	156	22.42	200
1/25/2005	51.33	156	22.26	200
1/24/2005	51.13	156	21.99	200
1/21/2005	50.44	156	22.42	200
1/20/2005	50.72	156	22.58	200
1/19/2005	51.05	156	22.6	200
1/18/2005	51.5	156	22.94	200
1/14/2005	51.07	156	23.02	200
1/13/2005	50.55	156	22.82	200
1/12/2005	50.59	156	23.16	200
1/11/2005	49.85	156	22.54	200
1/10/2005	49.98	156	22.88	200
1/7/2005	49.79	156	22.8	200
1/6/2005	50.12	156	22.46	200
1/5/2005	49.49	156	22.39	200
1/4/2005	49.75	156	22.61	200
1/3/2005	50.09	156	23.07	200
12/31/2004	51.26	156	23.39	200
12/30/2004	51.03	156	23.25	200
12/29/2004	51.13	156	23.25	200
12/28/2004	51.05	156	23.28	200
12/27/2004	50.88	156	23.37	200
12/23/2004	51.97	156	23.54	200
12/22/2004	51.29	156	23.45	200
12/21/2004	51.69	156	23.49	200
12/20/2004	51.06	156	22.7	200
12/17/2004	49.8	156	22.77	200
12/16/2004	50.1	156	22.87	200
12/15/2004	50.51	156	23.14	200
12/14/2004	50.66	156	23.24	200
12/13/2004	50.67	156	22.63	200
12/10/2004	50.15	156	22.56	200
12/9/2004	50.32	156	22.76	200
12/8/2004	50.02	156	23.01	200
12/7/2004	49.7	156	23.48	200
12/6/2004	50.14	156	24.01	200
12/3/2004	50.27	156	23.91	200
12/2/2004	50.17	156	22.71	200
12/1/2004	51.15	156	23.1	200
11/30/2004	51.25	156	22.38	200
11/29/2004	51.37	156	23.06	200
11/26/2004	51.65	156	23.21	200
11/24/2004	51.49	156	23.61	200
11/23/2004	51.2	156	23.37	200
11/22/2004	50.91	156	24.1	200
11/19/2004	50.38	156	24.16	200
11/18/2004	50.05	156	24.8	200
11/17/2004	50	156	24.32	200
11/16/2004	49.41	156	23.84	200
11/15/2004	49.58	156	23.77	200
11/12/2004	50.42	156	23.69	200
11/11/2004	49.66	156	23.17	200
11/10/2004	49.67	156	22.86	200
11/9/2004	49.31	156	23.08	200
11/8/2004	50.17	156	23.23	200
11/5/2004	50.39	156	23.36	200
11/4/2004	50.19	156	22.88	200
11/3/2004	49.27	156	22.67	200
11/2/2004	48.43	156	22.61	200
11/1/2004	48.82	156	22.44	200
10/29/2004	49.22	156	22.26	200
10/28/2004	48.61	156	22.27	200
10/27/2004	48.95	156	22	200
10/26/2004	49.39	156	21.4	200
10/25/2004	48.81	156	21.31	200
10/22/2004	48.7	156	21.3	200
10/21/2004	48.81	156	21.69	200
10/20/2004	48.87	156	21.45	200
10/19/2004	48.31	156	20.8	200
10/18/2004	48.75	156	20.79	200
10/15/2004	49.02	156	20.61	200
10/14/2004	48.71	156	20.51	200
10/13/2004	48.48	156	20.99	200
10/12/2004	49.37	156	20.28	200
10/11/2004	49.79	156	20.61	200
10/8/2004	49.84	156	20.55	200
10/7/2004	49.74	156	21.24	200
10/6/2004	50.03	156	21.13	200
10/5/2004	49.32	156	21.32	200
10/4/2004	48.92	156	21.13	200
10/1/2004	48.89	156	20.85	200
9/30/2004	48.33	156	20.06	200
9/29/2004	48.15	156	20.07	200
9/28/2004	48.53	156	19.68	200
9/27/2004	47.96	156	19.92	200
9/24/2004	47.83	156	20.13	200
9/23/2004	47.76	156	20.38	200
9/22/2004	48.86	156	20.42	200
9/21/2004	49.49	156	21.08	200
9/20/2004	48.21	156	20.92	200
9/17/2004	48.37	156	20.59	200
9/16/2004	47.55	156	20.11	200
9/15/2004	47.43	156	20.42	200
9/14/2004	47.47	156	20.77	200
9/13/2004	47.5	156	20.8	200
9/10/2004	47.37	156	20.57	200
9/9/2004	47.48	156	20.17	200
9/8/2004	47.07	156	19.72	200
9/7/2004	47.15	156	19.89	200
9/3/2004	47.06	156	20.05	200
9/2/2004	46.98	156	21.63	200
9/1/2004	46.44	156	21.43	200
8/31/2004	46.1	156	21.29	200
8/30/2004	45.13	156	21.6	200
8/27/2004	45.44	156	22.02	200
8/26/2004	45.25	156	21.77	200
8/25/2004	45.19	156	21.95	200
8/24/2004	44.85	156	21.67	200
8/23/2004	44.99	156	21.89	200
8/20/2004	45.25	156	21.62	200
8/19/2004	45.09	156	22.01	200
8/18/2004	44.81	156	22.22	200
8/17/2004	44.36	156	21.509	200
8/16/2004	45.09	156	21.42	200
8/13/2004	44.92	156	21.56	200
8/12/2004	44.56	156	21.24	200
8/11/2004	45.13	156	22.16	200
8/10/2004	45.29	156	22.54	200
8/9/2004	45.56	156	22.57	200
8/6/2004	45.12	156	22.77	200
8/5/2004	45.83	156	23.67	200
8/4/2004	46.24	156	23.97	200
8/3/2004	46.89	156	24.17	200
8/2/2004	46.25	156	24.9	200
7/30/2004	46.3	156	24.38	200
7/29/2004	46.03	156	24.241	200
7/28/2004	45.81	156	23.46	200
7/27/2004	45.41	156	23.27	200
7/26/2004	45.33	156	22.97	200
7/23/2004	45.32	156	22.67	200
7/22/2004	45.39	156	23.27	200
7/21/2004	45.17	156	22.56	200
7/20/2004	45.9	156	23.24	200
7/19/2004	45.9	156	22.91	200
7/16/2004	45.83	156	22.73	200
7/15/2004	45.32	156	23.15	200
7/14/2004	45.46	156	23.38	200
7/13/2004	45.21	156	26.14	200
7/12/2004	45.44	156	26.24	200
7/9/2004	45.45	156	26.57	200
7/8/2004	45.32	156	26.22	200
7/7/2004	45.37	156	26.34	200
7/6/2004	45.1	156	26.11	200
7/2/2004	44.72	156	26.33	200
7/1/2004	44.59	156	27.02	200
6/30/2004	44.41	156	27.6	200
6/29/2004	44.57	156	27.6	200
6/28/2004	44.38	156	27.38	200
6/25/2004	44.25	156	27.78	200
6/24/2004	45.27	156	27.95	200
6/23/2004	45.46	156	28.52	200
6/22/2004	44.9	156	28.04	200
6/21/2004	44.73	156	27.52	200
6/18/2004	44.98	156	27.64	200
6/17/2004	44.77	156	27.63	200
6/16/2004	44.73	156	28.12	200
6/15/2004	44.08	156	28.43	200
6/14/2004	43.85	156	27.99	200
6/10/2004	43.98	156	28.64	200
6/9/2004	43.45	156	28.4	200
6/8/2004	43.89	156	28.99	200
6/7/2004	44	156	28.75	200
6/4/2004	43.37	156	28.14	200
6/3/2004	43.55	156	27.41	200
6/2/2004	43.78	156	28.01	200
6/1/2004	43.7	156	28.33	200
5/28/2004	43.25	156	28.55	200
5/27/2004	43.37	156	28.45	200
5/26/2004	43.55	156	28.37	200
5/25/2004	43.82	156	28.1	200
5/24/2004	42.8	156	27.74	200
5/21/2004	42.6	156	27.55	200
5/20/2004	42.73	156	27.41	200
5/19/2004	42.6	156	27.11	200
5/18/2004	42.69	156	27.15	200
5/17/2004	43.05	156	26.84	200
5/14/2004	43.27	156	27.04	200
5/13/2004	42.73	156	27.44	200
5/12/2004	43	156	27.57	200
5/11/2004	42.6	156	27.77	200
5/10/2004	42.05	156	26.55	200
5/7/2004	43.25	156	26.47	200
5/6/2004	43.83	156	25.98	200
5/5/2004	43.99	156	26.2	200
5/4/2004	43.52	156	26.28	200
5/3/2004	43.68	156	26.04	200
4/30/2004	42.55	156	25.73	200
4/29/2004	42.54	156	26.13	200
4/28/2004	43.12	156	26.35	200
4/27/2004	43.75	156	26.88	200
4/26/2004	43.01	156	27.15	200
4/23/2004	42.97	156	27.53	200
4/22/2004	43.3	156	26.52	200
4/21/2004	42.95	156	26.2745	200
4/20/2004	42.73	156	26.07	200
4/19/2004	43.73	156	26.68	200
4/16/2004	43.86	156	26.45	200
4/15/2004	43.68	156	26.66	200
4/14/2004	43.3	156	27.37	200
4/13/2004	42.82	156	27.67	200
4/12/2004	43.11	156	27.6	200
4/8/2004	42.45	156	27.37	200
4/7/2004	41.9	156	27.62	200
4/6/2004	42.19	156	28.27	200
4/5/2004	42.25	156	28.55	200
4/2/2004	41.91	156	28.12	200
4/1/2004	41.52	156	27.38	200
3/31/2004	41.59	156	27.2	200
3/30/2004	41.55	156	27.43	200
3/29/2004	41.09	156	27.69	200
3/26/2004	40.74	156	27.38	200
3/25/2004	40.25	156	27.79	200
3/24/2004	40.1	156	26.53	200
3/23/2004	40.76	156	26.16	200
3/22/2004	40.94	156	26.23	200
3/19/2004	41.5	156	26.49	200
3/18/2004	42.46	156	27.2	200
3/17/2004	42.24	156	27.79	200
3/16/2004	42.07	156	27.16	200
3/15/2004	41.78	156	27.1	200
3/12/2004	42.03	156	27.69	200
3/11/2004	41.35	156	27.08	200
3/10/2004	42.43	156	27.31	200
3/9/2004	42.78	156	27.98	200
3/8/2004	42.56	156	27.7	200
3/5/2004	42.49	156	28.95	200
3/4/2004	41.75	156	29.65	200
3/3/2004	41.9	156	29.04	200
3/2/2004	42.04	156	29.6	200
3/1/2004	42.52	156	29.69	200
2/27/2004	42.17	156	29.2	200
2/26/2004	42.31	156	29.5	200
2/25/2004	42.65	156	29.62	200
2/24/2004	42.31	156	29.2	200
2/23/2004	42.58	156	29	200
2/20/2004	42.03	156	30	200
2/19/2004	41.95	156	29.89	200
2/18/2004	41.8	156	30.6	200
2/17/2004	42.23	156	30.81	200
2/13/2004	41.91	156	30.14	200
2/12/2004	41.91	156	30.74	200
2/11/2004	41.92	156	30.99	200
2/10/2004	41.09	156	30.54	200
2/9/2004	40.73	156	30.57	200
2/6/2004	40.51	156	30.88	200
2/5/2004	40.38	156	29.92	200
2/4/2004	40.35	156	30.02	200
2/3/2004	40.41	156	31.4	200
2/2/2004	40.69	156	30.32	200
1/30/2004	40.79	156	30.52	200
1/29/2004	41.47	156	30.89	200
1/28/2004	40.81	156	31.38	200
1/27/2004	41.19	156	31.63	200
1/26/2004	41.55	156	32.43	200
1/23/2004	41.04	156	31.75	200
1/22/2004	41.28	156	31.63	200
1/21/2004	41.43	156	32.2	200
1/20/2004	40.88	156	32.61	200
1/16/2004	40.5	156	32.89	200
1/15/2004	40.28	156	33.06	200
1/14/2004	40.68	156	33.39	200
1/13/2004	40.68	156	33.59	200
1/12/2004	40.86	156	34.15	200
1/9/2004	40.29	156	33.97	200
1/8/2004	40.9	156	34.24	200
1/7/2004	41	156	33.99	200
1/6/2004	41.3	156	32.9	200
1/5/2004	41.58	156	32.91	200
1/2/2004	40.63	156	32.16	200
12/31/2003	41	156	32.05	200
12/30/2003	40.68	156	32.04	200
12/29/2003	40.58	156	32.15	200
12/26/2003	40.05	156	31.36	200
12/24/2003	39.83	156	31.08	200
12/23/2003	39.75	156	31.11	200
12/22/2003	39.47	156	30.42	200
12/19/2003	39.6	156	30.57	200
12/18/2003	39.41	156	30.9	200
12/17/2003	38.88	156	30.17	200
12/16/2003	38.47	156	30.26	200
12/15/2003	37.8	156	30.24	200
12/12/2003	38.06	156	30.86	200
12/11/2003	37.91	156	30.91	200
12/10/2003	37.79	156	30.42	200
12/9/2003	37.64	156	30.25	200
12/8/2003	37.4	156	31.64	200
12/5/2003	36.78	156	32.1	200
12/4/2003	37.02	156	33.54	200
12/3/2003	36.54	156	33.34	200
12/2/2003	36.5	156	33.85	200
12/1/2003	36.39	156	34.04	200
11/28/2003	36.2	156	33.54	200
11/26/2003	36.28	156	33.35	200
11/25/2003	35.82	156	33.07	200
11/24/2003	35.56	156	33.46	200
11/21/2003	35.34	156	32.32	200
11/20/2003	35.31	156	31.83	200
11/19/2003	35.44	156	32.52	200
11/18/2003	35.15	156	31.84	200
11/17/2003	35.6	156	32.23	200
11/14/2003	36	156	32.8	200
11/13/2003	36.26	156	33.78	200
11/12/2003	36.02	156	34.1	200
11/11/2003	36.05	156	33.41	200
11/10/2003	35.76	156	33.39	200
11/7/2003	35.56	156	33.87	200
11/6/2003	35.92	156	34.12	200
11/5/2003	36.03	156	33.74	200
11/4/2003	36.32	156	33.68	200
11/3/2003	36.68	156	34.04	200
10/31/2003	36.58	156	32.95	200
10/30/2003	36.3	156	32.89	200
10/29/2003	37.81	156	32.8	200
10/28/2003	38	156	32.67	200
10/27/2003	37.74	156	31.42	200
10/24/2003	37.85	156	31.08	200
10/23/2003	37.6	156	31.22	200
10/22/2003	37.35	156	31.52	200
10/21/2003	38.35	156	32.122	200
10/20/2003	38.62	156	32.16	200
10/17/2003	38.66	156	31.66	200
10/16/2003	38.91	156	32.23	200
10/15/2003	38.49	156	31.76	200
10/14/2003	38.74	156	31.08	200
10/13/2003	38.48	156	30.8	200
10/10/2003	38.3	156	30.43	200
10/9/2003	37.95	156	29.77	200
10/8/2003	38.04	156	29.67	200
10/7/2003	38.34	156	29.95	200
10/6/2003	38.09	156	29.56	200
10/3/2003	37.75	156	29.61	200
10/2/2003	37.56	156	28.62	200
10/1/2003	37.35	156	28.63	200
9/30/2003	36.6	156	27.52	200
9/29/2003	37.02	156	28.37	200
9/26/2003	36.78	156	27.27	200
9/25/2003	37.15	156	27.45	200
9/24/2003	36.9	156	27.78	200
9/23/2003	37.06	156	28.939	200
9/22/2003	36.72	156	28.52	200
9/19/2003	36.99	156	29.17	200
9/18/2003	37.08	156	29.16	200
9/17/2003	36.84	156	28.88	200
9/16/2003	37.71	156	28.91	200
9/15/2003	37.51	156	27.99	200
9/12/2003	37.73	156	28.34	200
9/11/2003	38	156	28.03	200
9/10/2003	38	156	27.66	200
9/9/2003	38.11	156	28.79	200
9/8/2003	38.47	156	29.18	200
9/5/2003	37.97	156	28.71	200
9/4/2003	38.16	156	28.6	200
9/3/2003	38.08	156	28.22	200
9/2/2003	37.97	156	28.74	200
8/29/2003	37.7	156	28.59	200
8/28/2003	37.55	156	28.3	200
8/27/2003	37.25	156	28.02	200
8/26/2003	36.83	156	27.71	200
8/25/2003	36.77	156	27.24	200
8/22/2003	36.53	156	27.39	200
8/21/2003	37.05	156	26.39	200
8/20/2003	36.8	156	26.36	200
8/19/2003	36.68	156	26.47	200
8/18/2003	36.92	156	26.19	200
8/15/2003	36.83	156	25.05	200
8/14/2003	36.94	156	25.14	200
8/13/2003	36.5	156	24.71	200
8/12/2003	36.71	156	24.37	200
8/11/2003	36.52	156	23.9	200
8/8/2003	36.52	156	23.58	200
8/7/2003	36.25	156	23.99	200
8/6/2003	35.75	156	24.14	200
8/5/2003	35.35	156	24.27	200
8/4/2003	35.61	156	25.13	200
8/1/2003	35.33	156	25.02	200
7/31/2003	35.58	156	24.89	200
7/30/2003	35.32	156	24.49	200
7/29/2003	35.43	156	24.9	200
7/28/2003	35.75	156	24.76	200
7/25/2003	35.76	156	24.91	200
7/24/2003	35.25	156	23.97	200
7/23/2003	35.67	156	24.81	200
7/22/2003	35.72	156	24.42	200
7/21/2003	35.38	156	24.06	200
7/18/2003	35.88	156	24.66	200
7/17/2003	35.2	156	24.93	200
7/16/2003	34.92	156	25.31	200
7/15/2003	35.19	156	24.1	200
7/14/2003	35.3	156	24.02	200
7/11/2003	35.6	156	23.337	200
7/10/2003	35.5	156	22.91	200
7/9/2003	35.86	156	23.48	200
7/8/2003	35.65	156	23.15	200
7/7/2003	36.05	156	22.909	200
7/3/2003	36.06	156	21.72	200
7/2/2003	36.28	156	22.21	200
7/1/2003	36.18	156	21.41	200
6/30/2003	35.91	156	20.81	200
6/27/2003	36.37	156	20.57	200
6/26/2003	36.7	156	20.63	200
6/25/2003	36.66	156	20.04	200
6/24/2003	36.9	156	20.45	200
6/23/2003	36.94	156	20.36	200
6/20/2003	36.89	156	20.67	200
6/19/2003	36.88	156	21.12	200
6/18/2003	37.34	156	21.751	200
6/17/2003	37.67	156	21.45	200
6/16/2003	38.31	156	21.87	200
6/13/2003	37.93	156	21.359	200
6/12/2003	38.2	156	22.14	200
6/11/2003	38.2	156	21.89	200
6/10/2003	37.54	156	21.969	200
6/9/2003	37.46	156	21.67	200
6/6/2003	37.34	156	21.76	200
6/5/2003	37.16	156	21.84	200
6/4/2003	37.4	156	21.381	200
6/3/2003	36.98	156	21.1	200
6/2/2003	36.58	156	20.38	200
5/30/2003	36.4	156	20.82	200
5/29/2003	35.97	156	20.83	200
5/28/2003	36.45	156	19.74	200
5/27/2003	36.71	156	19.78	200
5/23/2003	35.98	156	18.81	200
5/22/2003	35.95	156	18.77	200
5/21/2003	35.79	156	18.84	200
5/20/2003	35.32	156	18.66	200
5/19/2003	35.04	156	18.67	200
5/16/2003	35.45	156	19.5	200
5/15/2003	35.29	156	20	200
5/14/2003	35.21	156	19.66	200
5/13/2003	35.53	156	19.82	200
5/12/2003	35.55	156	19.99	200
5/9/2003	35.47	156	19.58	200
5/8/2003	35.34	156	18.87	200
5/7/2003	35.41	156	19.16	200
5/6/2003	35.2	156	19.54	200
5/5/2003	35.45	156	19.02	200
5/2/2003	36.04	156	19.05	200
5/1/2003	35.48	156	18.55	200
4/30/2003	35.2	156	18.37	200
4/29/2003	34.83	156	18.92	200
4/28/2003	35.41	156	18.75	200
4/25/2003	34.79	156	18.28	200
4/24/2003	35.13	156	18.95	200
4/23/2003	35.34	156	19.48	200
4/22/2003	35.42	156	19	200
4/21/2003	34.87	156	18.65	200
4/17/2003	35.03	156	18.66	200
4/16/2003	34.69	156	18.16	200
4/15/2003	35.05	156	17.13	200
4/14/2003	34.87	156	17.16	200
4/11/2003	34.33	156	16.76	200
4/10/2003	34.68	156	16.88	200
4/9/2003	34.47	156	16.68	200
4/8/2003	34.58	156	17.1	200
4/7/2003	35.05	156	17.35	200
4/4/2003	35.52	156	17.05	200
4/3/2003	35.05	156	17.57	200
4/2/2003	35.7	156	17.52	200
4/1/2003	35.65	156	16.42	200
3/31/2003	34.95	156	16.28	200
3/28/2003	36.03	156	17.22	200
3/27/2003	35.92	156	17.58	200
3/26/2003	35.86	156	17.89	200
3/25/2003	35.67	156	18.04	200
3/24/2003	35.31	156	17.83	200
3/21/2003	36	156	18.9	200
3/20/2003	35.59	156	18.27	200
3/19/2003	35.59	156	17.98	200
3/18/2003	35.25	156	18.25	200
3/17/2003	35.05	156	18.06	200
3/14/2003	34.39	156	17.17	200
3/13/2003	34.49	156	17.35	200
3/12/2003	34.06	156	16.2	200
3/11/2003	34.57	156	15.85	200
3/10/2003	34.35	156	15.9	200
3/7/2003	34.79	156	16.01	200
3/6/2003	34.56	156	16.7	200
3/5/2003	34.92	156	16.98	200
3/4/2003	34.23	156	16.62	200
